-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 12/31/2021 
Location: Latitude  12.967   Longitude 77.586 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2002,8,23,24.37,18.21,21.29,25.76,12.93,31.48,18.55,14.34,71.69,0.6,91.51,6.36,8.53,4.31,4.22,286.38
2002,8,24,24.16,18.04,21.1,25.55,12.2,31.21,19.01,14.16,71.75,0.68,91.62,5.79,7.47,3.92,3.54,273.06
2002,8,25,23.51,17.9,20.71,24.58,10.32,29.51,19.19,14.04,73.19,0.04,91.71,4.62,6.37,2.92,3.45,266.25
2002,8,26,24.02,17.47,20.75,25.58,11.19,30.18,18.99,13.67,69.88,0.09,91.76,2.47,4.18,1.18,3.01,269.19
2002,8,27,24.81,19.01,21.91,26.22,10.29,30.22,19.93,15.14,72.94,4.73,91.69,1.54,3.59,0.12,3.47,276.38
2002,8,28,24.0,19.27,21.64,24.61,7.4,28.12,20.73,15.32,76.5,1.7,91.64,3.65,7.39,1.19,6.2,318.31
2002,8,29,24.44,18.58,21.51,25.52,9.91,29.76,19.85,14.65,72.31,0.38,91.67,3.25,5.1,1.84,3.27,281.44
2002,8,30,25.19,17.26,21.23,26.6,12.8,32.58,19.78,13.61,66.56,0.05,91.58,4.35,5.21,3.18,2.03,274.75
2002,8,31,25.36,18.16,21.76,27.02,13.0,32.68,19.68,14.34,68.62,0.33,91.51,4.39,5.3,3.1,2.2,279.38
2002,9,1,23.81,17.77,20.8,24.81,10.02,29.75,19.73,13.98,71.81,0.07,91.57,5.91,8.02,4.35,3.66,276.94
2002,9,2,24.46,18.16,21.31,25.6,12.88,31.87,18.98,14.28,71.38,1.95,91.64,4.97,6.94,3.27,3.67,264.56
2002,9,3,25.47,18.65,22.06,27.11,12.54,32.55,20.01,14.71,69.5,0.37,91.64,5.13,6.44,3.23,3.2,269.31
2002,9,4,24.5,18.45,21.48,25.62,10.87,30.62,19.75,14.59,71.75,0.15,91.56,5.12,7.23,3.54,3.68,271.25
2002,9,5,25.35,18.0,21.67,26.99,13.41,33.04,19.63,14.16,67.5,0.24,91.49,6.06,7.32,4.52,2.8,271.12
2002,9,6,24.93,18.43,21.68,26.34,11.9,32.09,20.2,14.53,70.25,1.81,91.53,6.49,8.24,4.75,3.5,269.12
2002,9,7,23.73,18.56,21.15,24.62,10.15,29.76,19.62,14.65,75.19,3.44,91.56,6.1,7.92,4.34,3.59,278.75
2002,9,8,23.83,17.95,20.89,24.77,11.52,30.37,18.86,14.1,72.56,1.0,91.59,6.23,8.62,4.0,4.61,281.88
2002,9,9,22.74,17.87,20.3,23.22,9.59,28.57,18.98,14.04,76.56,9.32,91.57,6.05,7.94,4.3,3.63,280.25
2002,9,10,23.55,15.32,19.44,24.84,13.89,31.67,17.78,12.02,65.62,0.94,91.49,5.95,7.52,4.41,3.11,286.75
2002,9,11,22.81,16.1,19.46,23.93,12.8,29.87,17.06,12.57,70.0,0.01,91.54,5.4,7.39,3.63,3.76,286.19
2002,9,12,24.4,15.85,20.12,26.02,14.7,32.7,18.01,12.39,64.94,0.08,91.62,4.91,6.6,3.68,2.93,282.81
2002,9,13,25.74,16.69,21.21,27.86,15.53,33.78,18.25,13.06,63.12,0.04,91.69,2.72,4.54,1.52,3.02,296.31
2002,9,14,25.62,18.69,22.15,27.15,11.8,31.76,19.96,14.77,68.88,1.46,91.77,2.73,5.07,0.97,4.1,228.44
2002,9,15,24.03,19.64,21.83,24.94,7.14,28.11,20.97,15.62,78.12,8.8,91.8,1.82,3.45,0.38,3.07,208.81
2002,9,16,22.86,19.73,21.3,23.55,6.68,27.08,20.4,15.69,83.88,28.54,91.89,2.91,5.0,1.53,3.47,262.25
2002,9,17,24.05,18.6,21.33,24.92,9.98,29.87,19.87,14.65,74.5,1.99,91.77,3.61,5.05,2.39,2.66,294.5
2002,9,18,24.75,18.68,21.72,26.14,11.23,30.82,19.58,14.77,72.06,1.65,91.75,2.75,4.91,0.79,4.12,315.38
2002,9,19,24.67,18.94,21.8,25.69,10.55,30.04,19.48,15.01,73.0,1.13,91.78,2.24,4.01,0.97,3.04,316.5
2002,9,20,23.94,18.93,21.44,24.83,9.6,29.42,19.82,14.95,75.81,0.18,91.78,3.18,5.66,0.79,4.87,315.94
2002,9,21,25.08,17.73,21.4,26.26,12.33,32.48,20.15,13.92,67.81,0.09,91.65,3.84,5.49,1.37,4.12,290.94
2002,9,22,24.18,15.89,20.04,25.66,14.18,32.55,18.37,12.45,65.12,0.0,91.58,3.81,5.33,2.42,2.91,280.75
2002,9,23,24.51,15.71,20.11,25.76,14.47,32.98,18.51,12.33,64.25,0.0,91.57,4.1,5.39,2.52,2.87,280.44
2002,9,24,25.32,16.43,20.87,27.07,15.22,33.88,18.66,12.88,64.25,0.0,91.52,3.95,5.46,2.59,2.88,266.19
2002,9,25,25.07,16.88,20.98,26.5,13.45,32.28,18.83,13.24,65.69,0.0,91.59,3.33,4.73,1.78,2.95,276.19
2002,9,26,26.01,18.05,22.03,27.96,13.27,32.9,19.62,14.22,65.5,0.2,91.66,2.2,4.32,0.16,4.15,299.12
2002,9,27,24.23,19.94,22.08,24.48,5.9,27.34,21.44,15.93,77.75,18.26,91.66,1.8,3.66,1.02,2.64,209.44
2002,9,28,24.98,18.34,21.65,26.18,11.44,31.55,20.12,14.47,69.88,1.23,91.67,1.7,2.54,0.84,1.7,152.88
2002,9,29,25.07,17.69,21.38,25.92,11.25,31.29,20.05,13.85,66.5,0.27,91.68,1.98,2.42,1.35,1.07,118.81
2002,9,30,24.8,17.51,21.16,26.08,12.17,31.3,19.12,13.67,66.5,0.1,91.63,2.43,3.29,1.36,1.92,110.44
2002,10,1,24.99,16.87,20.94,26.37,14.16,32.85,18.69,13.18,65.75,0.4,91.66,3.74,5.16,2.11,3.05,110.38
2002,10,2,25.17,17.88,21.53,26.66,13.36,32.78,19.42,14.04,68.25,0.03,91.76,3.11,4.04,1.69,2.34,121.31
2002,10,3,25.59,18.66,22.12,27.25,13.81,32.87,19.06,14.77,69.12,2.35,91.7,2.17,3.23,0.91,2.33,88.56
2002,10,4,25.99,16.8,21.4,27.3,13.29,33.81,20.53,13.24,62.69,0.34,91.63,3.86,4.83,2.52,2.31,103.88
2002,10,5,25.31,16.6,20.96,26.35,14.56,33.37,18.8,13.06,64.0,2.28,91.61,3.88,5.65,1.93,3.72,97.19
2002,10,6,24.59,18.04,21.32,25.8,12.55,31.8,19.26,14.22,71.62,1.94,91.66,3.04,4.58,1.58,3.01,108.81
2002,10,7,24.51,19.0,21.76,25.65,10.65,30.99,20.33,15.08,74.69,1.28,91.67,3.47,5.27,1.59,3.69,108.12
2002,10,8,23.98,19.26,21.62,25.05,10.66,30.48,19.81,15.32,77.88,3.48,91.61,4.09,6.44,1.82,4.62,92.38
2002,10,9,23.11,19.6,21.35,23.84,8.57,28.64,20.07,15.62,82.44,27.43,91.61,3.91,5.02,2.91,2.09,88.5
2002,10,10,22.53,20.56,21.55,22.69,5.95,26.28,20.33,16.6,89.19,27.53,91.69,2.9,5.52,1.08,4.44,141.44
2002,10,11,22.81,20.43,21.62,23.1,6.27,26.42,20.15,16.42,87.19,8.47,91.68,4.23,6.95,1.89,5.05,248.81
2002,10,12,22.9,20.58,21.74,23.17,6.7,26.96,20.26,16.66,87.56,7.84,91.49,4.5,6.28,2.8,3.48,240.31
2002,10,13,22.51,20.01,21.26,22.83,6.64,26.32,19.69,16.05,86.62,5.61,91.44,4.56,6.62,2.34,4.27,221.5
2002,10,14,22.94,20.74,21.84,23.24,6.77,26.9,20.13,16.85,88.19,6.04,91.37,3.8,6.02,1.62,4.4,225.56
2002,10,15,22.52,20.15,21.34,22.88,7.09,26.9,19.82,16.17,87.31,15.87,91.48,2.81,4.51,1.56,2.95,239.31
2002,10,16,22.58,19.84,21.21,23.11,8.3,26.92,18.62,15.87,85.62,2.77,91.64,2.77,4.05,1.48,2.57,229.38
2002,10,17,22.6,20.19,21.4,22.95,7.25,26.69,19.44,16.17,87.06,3.44,91.72,3.24,4.74,1.82,2.92,247.0
2002,10,18,22.95,19.83,21.4,23.34,7.56,27.08,19.51,15.87,83.69,0.2,91.66,2.31,3.62,1.06,2.56,279.38
2002,10,19,21.79,19.0,20.39,21.8,6.62,25.6,18.98,15.08,85.0,8.68,91.65,3.07,4.97,1.11,3.86,199.19
2002,10,20,21.9,16.48,19.19,21.93,12.05,28.52,16.48,12.82,73.94,2.54,91.78,3.03,4.88,1.04,3.84,137.88
2002,10,21,21.06,14.85,17.95,20.68,11.02,27.47,16.44,11.54,69.94,0.04,91.82,2.54,4.47,0.2,4.27,68.56
2002,10,22,21.92,16.64,19.28,22.14,11.17,28.26,17.09,12.94,74.25,0.22,91.73,3.24,5.1,1.88,3.23,63.81
2002,10,23,21.5,15.85,18.67,21.92,11.57,28.26,16.69,12.33,73.31,0.11,91.64,4.01,6.52,2.34,4.18,27.94
2002,10,24,21.48,15.87,18.68,21.92,11.08,27.77,16.69,12.33,72.69,0.18,91.63,4.09,6.3,2.23,4.07,18.56
2002,10,25,21.9,18.01,19.96,22.76,10.79,28.01,17.22,14.1,80.44,0.69,91.67,3.34,4.92,2.3,2.62,61.0
2002,10,26,21.99,19.69,20.83,22.22,8.91,27.08,18.15,15.75,87.69,4.09,91.65,3.97,5.97,2.23,3.73,84.38
2002,10,27,22.17,19.48,20.83,22.43,7.08,26.48,19.4,15.5,85.75,2.63,91.58,4.66,6.83,1.89,4.94,34.0
2002,10,28,21.9,19.26,20.58,22.51,7.28,26.15,18.87,15.32,86.0,3.32,91.6,1.81,2.84,1.23,1.61,111.12
2002,10,29,22.35,19.86,21.1,22.72,7.02,26.55,19.51,15.87,86.75,23.05,91.61,3.09,4.63,1.69,2.95,84.06
2002,10,30,22.05,19.39,20.72,22.45,7.77,26.77,19.0,15.38,86.06,7.37,91.73,3.66,4.45,2.09,2.35,92.62
2002,10,31,20.76,17.58,19.17,21.12,8.05,25.77,17.73,13.73,83.31,0.94,91.8,4.89,7.45,2.99,4.45,58.88
2002,11,1,20.56,18.58,19.57,20.79,7.34,24.78,17.44,14.65,88.94,16.87,91.75,4.71,7.43,2.3,5.14,62.0
2002,11,2,21.28,18.63,19.96,21.73,8.46,26.19,17.73,14.65,85.81,1.09,91.87,4.44,6.12,2.55,3.57,88.12
2002,11,3,21.8,18.24,20.02,22.26,9.07,27.19,18.12,14.28,81.88,0.09,91.93,4.18,5.3,2.91,2.38,72.5
2002,11,4,21.37,17.11,19.24,21.72,10.54,27.51,16.97,13.31,79.56,0.37,91.91,4.02,5.77,2.84,2.93,59.25
2002,11,5,21.05,17.98,19.52,21.55,9.83,26.62,16.8,14.1,84.06,0.4,91.84,3.91,6.17,2.41,3.77,59.69
2002,11,6,21.51,18.76,20.13,21.76,9.41,26.77,17.36,14.83,85.44,0.28,91.75,3.55,5.02,2.34,2.68,68.25
2002,11,7,22.46,19.37,20.91,23.1,9.04,27.9,18.85,15.38,84.19,0.83,91.81,3.47,4.84,2.22,2.62,67.88
2002,11,8,22.09,18.94,20.51,22.69,10.56,28.04,17.48,15.01,83.81,1.67,91.77,4.42,5.47,2.68,2.78,59.62
2002,11,9,22.07,19.13,20.6,22.67,9.52,27.9,18.38,15.14,84.75,2.71,91.71,3.85,4.77,2.41,2.37,66.56
2002,11,10,21.96,19.03,20.49,22.52,8.9,27.44,18.55,15.08,84.81,6.75,91.66,4.41,5.84,2.5,3.34,34.75
2002,11,11,22.26,18.08,20.17,22.77,10.27,28.44,18.18,14.22,79.44,0.38,91.62,3.28,4.89,1.98,2.91,74.81
2002,11,12,22.62,17.37,20.0,22.78,11.78,28.37,16.6,13.61,74.31,0.0,91.61,1.51,2.51,0.52,1.98,260.19
2002,11,13,22.86,18.06,20.46,23.15,9.13,28.15,19.02,14.16,75.69,0.05,91.66,1.8,2.91,0.49,2.42,53.56
2002,11,14,22.31,17.89,20.1,22.84,8.71,27.73,19.02,14.04,78.5,0.03,91.7,2.94,4.17,1.8,2.38,83.56
2002,11,15,22.11,17.6,19.85,22.69,10.47,28.11,17.64,13.79,78.19,0.0,91.81,3.41,5.16,2.04,3.12,81.62
2002,11,16,21.94,16.93,19.44,22.44,9.8,27.66,17.85,13.18,76.19,0.0,91.87,3.77,6.2,1.95,4.26,64.81
2002,11,17,21.66,16.3,18.98,22.34,10.73,28.15,17.42,12.63,74.56,0.0,91.87,3.98,4.81,2.43,2.38,74.88
2002,11,18,20.81,15.34,18.08,21.44,11.16,27.3,16.14,11.9,74.38,0.01,91.83,4.06,5.5,2.62,2.88,75.5
2002,11,19,21.35,17.07,19.21,22.02,9.64,27.13,17.49,13.31,78.5,0.12,91.79,3.85,4.96,2.41,2.55,87.19
2002,11,20,22.26,17.65,19.96,23.13,10.59,28.33,17.75,13.79,77.62,0.33,91.8,3.82,4.95,2.48,2.48,82.56
2002,11,21,22.21,17.49,19.85,23.12,10.68,28.47,17.79,13.61,76.75,0.41,91.87,3.75,4.84,2.58,2.26,89.0
2002,11,22,19.98,12.99,16.48,20.53,10.93,26.08,15.16,10.31,69.38,0.24,91.88,3.28,4.35,2.26,2.09,78.94
2002,11,23,19.49,11.68,15.58,19.94,12.26,26.71,14.44,9.52,67.0,0.45,91.88,2.09,2.84,1.3,1.54,63.25
2002,11,24,20.55,10.66,15.61,19.51,10.29,26.72,16.43,8.79,55.31,0.0,91.83,2.12,3.76,0.16,3.59,198.62
2002,11,25,21.62,10.87,16.25,21.33,17.21,30.58,13.37,8.91,54.56,0.0,91.73,2.08,3.03,0.5,2.53,151.0
2002,11,26,21.69,10.94,16.32,21.44,15.16,31.01,15.85,8.97,55.31,0.0,91.83,2.41,3.55,0.3,3.26,108.94
2002,11,27,21.41,10.9,16.15,21.39,16.21,30.98,14.77,8.97,58.12,0.0,91.95,2.61,3.71,0.64,3.07,92.62
2002,11,28,21.15,11.03,16.09,21.12,14.41,30.02,15.61,9.03,58.81,0.0,92.04,2.78,4.16,1.37,2.79,70.69
2002,11,29,19.82,9.15,14.48,19.98,15.71,29.07,13.35,8.0,57.5,0.0,92.1,3.34,5.05,2.09,2.96,56.75
2002,11,30,19.69,6.82,13.26,19.21,16.02,29.36,13.34,6.84,50.19,0.0,91.99,2.78,4.25,0.87,3.38,55.44
2002,12,1,19.73,8.32,14.03,19.8,17.48,29.89,12.4,7.57,56.0,0.0,91.86,2.75,3.98,0.41,3.57,74.62
2002,12,2,19.75,8.61,14.18,20.28,18.88,30.22,11.34,7.75,58.25,0.0,91.92,3.04,3.89,2.15,1.74,71.19
2002,12,3,20.73,10.3,15.51,21.73,16.99,30.73,13.74,8.73,60.62,0.0,91.98,2.77,3.54,2.06,1.48,67.62
2002,12,4,20.7,11.37,16.04,21.76,16.59,30.58,14.0,9.28,63.0,0.0,91.93,2.92,4.04,2.08,1.96,61.0
2002,12,5,21.08,11.04,16.06,22.11,15.61,30.4,14.8,9.22,62.12,0.0,91.87,3.02,4.34,2.13,2.21,71.75
2002,12,6,21.46,17.46,19.46,22.44,13.69,28.87,15.18,13.67,80.56,4.73,91.87,4.4,5.68,2.7,2.98,70.88
2002,12,7,21.84,18.14,19.99,22.42,7.37,26.37,19.0,14.22,81.31,0.73,91.96,4.95,6.73,3.23,3.5,91.38
2002,12,8,22.33,16.92,19.62,23.19,10.09,28.47,18.38,13.18,74.56,0.06,92.03,4.75,6.38,3.54,2.85,81.25
2002,12,9,21.3,13.76,17.52,22.22,12.8,28.98,16.17,10.74,67.38,0.0,92.12,4.73,6.86,2.95,3.91,71.44
2002,12,10,21.04,13.84,17.44,21.97,13.53,29.11,15.58,10.8,69.12,0.0,92.1,4.39,6.09,2.96,3.12,78.81
2002,12,11,20.85,12.61,16.73,21.52,12.91,28.54,15.63,10.07,65.94,0.01,92.17,4.22,5.91,2.89,3.02,73.44
2002,12,12,20.37,12.88,16.62,21.11,13.31,28.22,14.9,10.25,68.56,0.0,92.27,4.35,5.88,2.88,3.0,74.88
2002,12,13,19.21,10.5,14.85,19.82,14.8,28.14,13.35,8.85,65.94,0.0,92.3,4.38,6.12,2.98,3.14,72.25
2002,12,14,18.91,8.12,13.51,19.79,18.57,29.49,10.92,7.63,60.75,0.0,92.22,3.66,4.98,2.21,2.77,65.0
2002,12,15,19.21,10.53,14.87,19.93,20.03,29.76,9.73,8.79,64.25,0.0,92.09,4.27,6.2,2.77,3.44,77.88
2002,12,16,19.4,9.1,14.26,20.03,18.6,29.87,11.26,8.0,60.44,0.0,92.07,3.98,6.09,2.35,3.74,76.56
2002,12,17,18.87,8.4,13.64,19.37,18.21,29.42,11.22,7.69,60.81,0.0,92.01,4.41,6.98,2.88,4.09,73.12
2002,12,18,18.57,7.89,13.23,18.98,19.3,29.36,10.05,7.57,61.69,0.0,91.94,3.47,5.02,2.37,2.66,80.75
2002,12,19,18.87,5.23,12.05,19.05,20.72,30.34,9.62,6.47,53.19,0.0,91.85,4.02,6.12,2.84,3.3,75.69
2002,12,20,18.23,4.3,11.26,17.88,17.82,28.41,10.59,5.92,49.81,0.0,91.82,3.59,5.3,2.73,2.58,68.94
2002,12,21,19.34,5.26,12.3,19.58,17.62,29.78,12.16,6.23,48.56,0.0,91.81,4.15,6.62,2.67,3.95,75.31
2002,12,22,19.31,5.37,12.34,19.77,18.73,29.62,10.89,6.41,49.81,0.0,91.86,4.11,5.78,3.02,2.77,95.69
2002,12,23,19.76,10.7,15.23,20.81,15.41,28.6,13.19,8.97,64.81,0.0,91.93,4.52,6.09,3.09,3.01,97.62
2002,12,24,20.35,12.2,16.27,21.74,15.16,29.15,14.0,9.77,66.25,0.0,91.9,3.56,5.36,2.27,3.09,83.06
2002,12,25,20.33,10.7,15.51,21.48,16.17,29.75,13.57,8.85,61.38,0.0,91.95,3.35,4.39,2.29,2.1,80.75
2002,12,26,20.07,10.42,15.24,21.3,17.27,29.9,12.62,8.67,61.75,0.0,92.01,2.84,4.25,0.83,3.42,80.62
2002,12,27,20.62,11.3,15.96,21.82,17.2,30.11,12.9,9.16,61.94,0.0,91.94,2.88,4.97,1.48,3.48,82.44
2002,12,28,21.01,13.62,17.31,22.58,14.17,29.08,14.91,10.68,68.12,0.0,91.95,2.6,4.9,1.3,3.6,107.62
2002,12,29,21.19,14.04,17.62,22.92,12.84,28.49,15.65,10.93,68.19,0.0,92.01,2.41,5.23,0.06,5.16,147.62
2002,12,30,20.87,14.14,17.51,22.35,12.38,28.01,15.64,10.99,69.06,0.0,92.05,2.8,4.59,1.61,2.98,165.94
2002,12,31,21.12,12.95,17.03,22.04,14.04,28.33,14.3,10.19,63.75,0.0,91.86,1.69,3.41,0.21,3.2,193.94
2003,1,1,21.26,11.77,16.51,22.57,15.47,29.77,14.3,9.46,59.81,0.0,91.86,1.84,4.62,0.29,4.33,189.25
2003,1,2,20.87,13.62,17.25,22.55,13.73,28.51,14.79,10.62,67.69,0.0,92.01,4.11,6.03,2.41,3.62,127.25
2003,1,3,20.99,13.27,17.13,22.43,12.44,28.62,16.18,10.44,66.06,0.0,92.07,4.73,5.59,3.16,2.44,100.81
2003,1,4,21.53,12.84,17.19,23.12,13.89,29.76,15.87,10.19,64.44,0.0,92.06,4.02,5.81,2.75,3.06,97.94
2003,1,5,22.03,12.67,17.35,23.46,15.72,30.68,14.96,10.07,62.25,0.0,92.12,4.6,6.11,3.12,2.98,92.94
2003,1,6,22.04,12.33,17.18,23.55,15.95,30.98,15.03,9.83,60.81,0.0,92.15,4.27,5.88,2.91,2.96,87.19
2003,1,7,21.74,9.91,15.83,23.21,15.95,31.35,15.4,8.61,56.25,0.0,92.13,3.82,4.7,2.76,1.95,79.44
2003,1,8,22.3,11.89,17.09,24.26,16.58,31.62,15.05,9.52,58.75,0.0,92.02,2.83,4.2,1.58,2.61,95.25
2003,1,9,21.73,14.01,17.87,22.9,12.45,28.36,15.9,10.86,64.56,0.0,92.08,3.09,5.01,1.8,3.2,100.0
2003,1,10,22.69,14.39,18.54,24.08,12.04,29.65,17.61,11.17,63.19,0.0,92.09,4.19,5.12,2.73,2.39,90.31
2003,1,11,22.33,11.61,16.97,23.82,13.27,30.54,17.27,9.46,57.12,0.0,92.13,4.33,5.14,3.14,2.0,86.75
2003,1,12,20.54,11.92,16.23,21.44,11.51,26.95,15.44,9.58,62.25,0.0,92.2,4.08,5.24,2.67,2.57,75.31
2003,1,13,20.47,12.25,16.36,21.58,10.73,26.8,16.07,9.77,63.31,0.0,92.18,3.91,5.23,2.73,2.5,82.62
2003,1,14,19.89,10.58,15.23,20.65,11.36,26.3,14.94,8.79,60.38,0.0,92.19,4.74,7.43,2.65,4.78,72.75
2003,1,15,20.55,11.75,16.15,21.76,15.12,28.78,13.65,9.46,63.38,0.0,92.21,4.48,6.64,1.62,5.02,82.06
2003,1,16,21.9,11.69,16.79,23.57,14.27,30.12,15.86,9.46,58.44,0.0,92.08,4.38,5.7,2.59,3.1,71.25
2003,1,17,21.22,10.0,15.61,22.85,15.94,30.38,14.44,8.48,56.25,0.0,92.08,4.43,5.87,2.62,3.25,82.06
2003,1,18,21.82,9.9,15.86,23.66,18.25,31.81,13.55,8.61,57.25,0.0,92.13,4.41,6.33,3.09,3.23,90.0
2003,1,19,23.19,12.98,18.08,25.15,16.02,32.27,16.26,10.44,61.0,0.02,92.07,4.18,5.88,2.77,3.12,104.31
2003,1,20,24.43,14.19,19.31,26.81,16.43,33.29,16.86,11.11,59.44,0.0,91.99,3.51,6.61,1.39,5.22,93.5
2003,1,21,23.4,10.13,16.76,24.99,17.09,33.1,16.01,8.67,51.38,0.0,92.0,3.99,5.11,2.3,2.8,105.19
2003,1,22,23.23,8.03,15.62,25.03,17.68,33.26,15.58,7.69,47.38,0.0,91.93,3.55,5.23,1.91,3.32,91.75
2003,1,23,22.66,7.26,14.96,24.34,18.71,32.97,14.26,7.14,45.38,0.0,91.79,2.68,3.95,1.91,2.04,102.12
2003,1,24,23.21,8.11,15.66,25.45,19.1,33.24,14.14,7.57,46.5,0.0,91.68,2.14,3.8,0.59,3.21,118.69
2003,1,25,23.16,8.41,15.79,24.81,17.37,32.62,15.25,7.63,44.94,0.0,91.74,3.48,5.98,2.01,3.98,117.5
2003,1,26,22.8,10.17,16.48,24.47,17.47,32.23,14.76,8.73,53.94,0.0,91.95,4.3,6.04,2.14,3.9,110.69
2003,1,27,22.85,9.4,16.12,24.34,16.0,31.72,15.72,8.42,52.25,0.0,92.01,4.13,6.07,2.13,3.94,94.5
2003,1,28,22.94,6.94,14.94,24.84,19.13,33.65,14.53,7.32,48.12,0.0,91.95,3.78,6.54,1.34,5.2,86.44
2003,1,29,22.11,3.81,12.96,23.94,21.99,33.82,11.83,5.86,42.38,0.0,91.95,3.28,5.2,1.63,3.57,88.5
2003,1,30,22.5,5.31,13.9,24.65,18.95,33.3,14.35,6.84,47.44,0.0,91.97,3.2,5.56,1.72,3.84,108.31
2003,1,31,22.6,5.11,13.85,24.67,20.48,33.69,13.22,6.71,47.38,0.0,91.99,3.04,5.35,0.84,4.52,109.56
2003,2,1,24.25,12.89,18.57,26.83,16.01,33.12,17.11,10.56,59.25,0.01,92.0,3.73,7.34,2.12,5.22,136.19
2003,2,2,24.82,14.16,19.49,27.14,14.38,32.71,18.33,11.23,58.88,0.0,92.04,4.16,7.27,1.95,5.32,109.25
2003,2,3,24.75,10.51,17.63,27.12,14.28,33.38,19.1,9.22,49.81,0.0,92.01,4.11,6.49,2.75,3.74,100.19
2003,2,4,23.9,11.94,17.92,25.86,14.65,31.48,16.83,9.7,54.19,0.0,91.92,2.91,5.73,1.63,4.09,96.94
2003,2,5,24.79,14.6,19.69,26.87,13.62,32.49,18.87,11.41,58.19,0.0,91.96,4.48,6.21,2.11,4.1,86.38
2003,2,6,24.48,11.18,17.83,26.69,16.3,32.98,16.68,9.4,51.69,0.0,91.9,4.45,5.77,2.81,2.97,86.06
2003,2,7,23.73,7.32,15.52,25.87,16.21,33.08,16.87,7.63,45.69,0.0,91.8,3.85,5.24,2.72,2.52,69.12
2003,2,8,23.8,9.23,16.51,26.59,16.62,32.79,16.17,8.3,49.19,0.16,91.68,2.85,6.58,0.11,6.46,117.5
2003,2,9,24.51,11.01,17.76,27.57,17.28,33.47,16.19,9.16,51.0,0.0,91.59,3.3,7.46,0.83,6.63,116.81
2003,2,10,24.87,12.01,18.44,27.31,15.39,33.34,17.96,9.83,52.0,0.0,91.64,4.55,6.35,3.2,3.15,120.5
2003,2,11,24.37,9.06,16.71,26.54,17.9,34.03,16.12,8.3,48.31,0.0,91.72,4.55,7.07,2.91,4.16,109.94
2003,2,12,25.26,12.3,18.77,28.0,17.03,34.39,17.37,10.07,53.44,0.0,91.76,3.82,6.46,2.37,4.09,110.5
2003,2,13,26.35,14.31,20.33,29.54,15.45,34.08,18.62,11.23,53.38,0.0,91.77,2.66,5.43,1.2,4.23,147.56
2003,2,14,26.98,12.7,19.84,29.54,16.34,35.37,19.01,10.19,47.19,0.05,91.72,4.02,5.91,2.1,3.81,131.56
2003,2,15,26.68,13.23,19.95,29.68,15.87,34.99,19.13,10.56,50.5,0.01,91.88,3.53,6.88,2.15,4.73,133.81
2003,2,16,26.64,13.44,20.05,29.52,14.75,34.73,19.98,10.8,51.44,0.0,91.94,4.14,6.16,2.54,3.62,122.06
2003,2,17,26.14,12.59,19.37,28.87,15.97,34.79,18.82,10.19,50.06,0.0,91.94,4.25,6.33,2.9,3.43,131.0
2003,2,18,25.48,10.26,17.87,28.29,16.39,34.67,18.28,8.91,46.75,0.0,91.95,3.54,5.45,2.47,2.98,153.62
2003,2,19,25.61,10.0,17.8,28.97,17.16,34.25,17.09,8.42,42.06,0.0,91.89,1.88,4.05,0.45,3.59,113.94
2003,2,20,26.58,10.06,18.32,29.83,17.91,35.22,17.3,8.61,41.94,0.0,91.87,2.52,5.42,0.82,4.6,94.56
2003,2,21,26.96,10.04,18.5,29.83,16.52,35.26,18.74,8.42,39.0,0.0,91.98,3.65,6.39,1.68,4.71,105.56
2003,2,22,26.44,11.59,19.01,29.06,16.07,34.31,18.24,9.4,44.75,0.0,91.96,3.86,6.42,1.8,4.62,101.5
2003,2,23,26.11,11.04,18.58,29.01,17.92,35.15,17.23,9.16,46.44,0.0,91.88,3.65,6.67,2.09,4.58,105.69
