-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 12/31/2021 
Location: Latitude  23.266   Longitude 77.413 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 475.01 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2002,2,7,19.57,-1.0,9.28,19.98,18.0,29.31,11.31,3.72,26.88,2.19,95.69,3.23,5.08,1.38,3.7,270.12
2002,2,8,18.15,-6.42,5.87,18.7,19.3,29.12,9.82,2.5,20.88,0.19,95.82,3.25,5.24,1.04,4.2,285.94
2002,2,9,16.55,-7.64,4.46,17.52,20.16,27.59,7.44,2.2,20.12,0.95,96.11,3.71,5.14,1.98,3.16,80.31
2002,2,10,17.61,3.48,10.54,18.62,18.53,27.01,8.48,6.04,42.12,4.24,95.98,5.48,7.41,4.05,3.36,83.81
2002,2,11,16.53,11.79,14.15,16.8,11.56,22.73,11.16,9.09,76.0,9.04,95.83,3.63,6.28,1.12,5.16,238.75
2002,2,12,15.38,3.74,9.56,16.33,17.99,25.62,7.62,5.31,54.94,0.0,96.35,2.77,3.94,1.17,2.77,75.88
2002,2,13,16.45,2.92,9.69,17.09,20.16,27.91,7.76,4.94,45.19,0.0,96.38,3.1,4.38,1.33,3.05,108.44
2002,2,14,17.55,4.5,11.02,18.2,20.45,28.99,8.55,5.49,47.31,0.0,96.33,3.12,4.26,0.48,3.77,124.44
2002,2,15,18.55,3.51,11.03,19.04,21.12,30.29,9.18,5.13,41.94,0.0,96.25,2.87,3.55,0.64,2.91,130.5
2002,2,16,20.46,3.42,11.94,20.37,21.98,32.17,10.19,5.13,37.31,0.0,96.08,2.82,3.37,1.83,1.53,150.38
2002,2,17,22.35,6.23,14.29,22.32,19.55,32.11,12.56,6.29,39.06,0.59,96.08,2.71,3.82,0.88,2.94,132.62
2002,2,18,22.48,9.83,16.15,23.14,12.75,29.95,17.2,7.87,46.88,0.2,96.36,2.85,4.67,2.05,2.62,102.75
2002,2,19,23.04,9.08,16.05,24.05,16.87,31.44,14.58,7.51,44.25,0.0,96.39,2.19,2.91,1.04,1.88,153.19
2002,2,20,23.26,5.97,14.62,24.34,17.95,33.26,15.32,6.16,37.12,0.0,96.16,3.02,4.38,0.98,3.41,148.25
2002,2,21,22.75,2.66,12.7,23.9,19.8,33.22,13.43,4.82,30.31,0.0,96.21,2.84,3.87,0.54,3.32,127.62
2002,2,22,24.21,4.05,14.13,24.6,20.74,35.01,14.28,5.31,29.81,0.0,96.19,3.67,4.8,2.68,2.12,184.56
2002,2,23,24.48,5.01,14.74,25.1,18.74,34.81,16.07,5.68,31.19,0.0,96.14,3.87,6.6,1.84,4.76,278.75
2002,2,24,23.16,3.02,13.09,23.92,16.98,32.47,15.49,5.0,29.25,0.0,96.01,4.02,6.45,2.62,3.83,293.06
2002,2,25,22.36,-0.33,11.01,23.49,17.34,31.86,14.51,3.91,24.19,0.0,96.05,4.31,5.91,2.9,3.02,261.81
2002,2,26,21.48,1.25,11.37,22.81,18.29,31.54,13.24,4.39,30.56,0.0,96.17,3.89,5.41,2.09,3.31,113.44
2002,2,27,22.83,-0.27,11.28,23.87,20.13,33.33,13.19,3.91,24.31,0.0,95.94,3.02,4.47,1.37,3.1,145.19
2002,2,28,23.9,1.06,12.48,24.55,19.23,33.89,14.65,4.33,24.5,0.0,95.81,2.38,3.67,0.83,2.85,119.69
2002,3,1,25.93,1.76,13.84,26.11,20.08,35.88,15.81,4.52,23.25,0.0,95.67,2.53,3.23,1.17,2.06,194.75
2002,3,2,25.33,3.01,14.17,26.19,18.78,35.47,16.69,5.0,26.31,0.0,95.6,4.59,7.15,2.96,4.19,285.12
2002,3,3,21.71,4.72,13.21,23.48,15.61,30.38,14.77,5.8,37.25,0.0,95.89,3.96,5.21,2.85,2.36,116.69
2002,3,4,21.72,-3.17,9.28,23.33,19.6,32.19,12.58,3.17,21.19,0.0,95.87,3.19,4.11,1.79,2.32,123.81
2002,3,5,23.23,-3.88,9.68,24.48,21.19,34.09,12.9,2.93,17.81,0.0,95.82,3.56,5.38,1.66,3.71,149.69
2002,3,6,23.31,-3.23,10.05,24.9,20.38,33.87,13.48,3.11,18.56,0.0,95.84,3.25,4.41,1.28,3.12,143.94
2002,3,7,24.22,-4.25,9.98,25.49,20.52,34.2,13.68,2.87,15.94,0.0,95.7,2.9,4.57,0.7,3.88,98.88
2002,3,8,24.59,-1.01,11.8,25.87,19.0,34.64,15.63,3.72,19.88,0.0,95.55,3.72,5.51,2.26,3.26,168.75
2002,3,9,25.23,5.53,15.38,26.28,16.93,33.53,16.6,5.92,29.94,0.0,95.76,4.05,6.3,2.86,3.45,278.12
2002,3,10,26.37,3.81,15.09,27.6,17.65,35.35,17.71,5.25,25.19,0.0,95.97,3.72,4.94,2.9,2.04,310.81
2002,3,11,25.18,2.37,13.77,25.84,13.37,32.35,18.98,4.76,23.88,0.0,96.04,3.38,4.32,2.51,1.8,169.75
2002,3,12,25.04,-2.43,11.3,25.19,14.11,32.83,18.72,3.3,17.12,0.0,96.01,2.73,3.16,1.84,1.32,38.44
2002,3,13,26.16,-0.27,12.94,28.05,16.12,35.46,19.34,4.21,21.0,0.0,96.06,3.02,8.24,0.03,8.21,178.38
2002,3,14,21.91,11.01,16.47,21.67,10.41,28.0,17.58,8.61,52.06,9.31,96.12,2.74,6.7,0.03,6.67,243.5
2002,3,15,24.1,10.23,17.17,24.23,15.6,32.34,16.74,8.24,46.5,0.25,95.9,2.18,3.55,0.77,2.79,231.25
2002,3,16,26.6,4.91,15.76,25.58,14.7,34.19,19.5,5.8,28.75,0.0,95.79,1.36,2.09,0.35,1.73,250.44
2002,3,17,27.22,2.55,14.88,26.78,17.87,35.76,17.89,4.82,22.69,0.0,95.79,1.49,2.61,0.24,2.36,87.75
2002,3,18,27.88,0.26,14.07,27.17,19.69,37.27,17.58,4.09,19.38,0.0,95.98,2.2,3.4,1.38,2.02,67.25
2002,3,19,28.37,-2.27,13.05,27.3,19.57,37.85,18.28,3.36,15.31,0.0,95.99,2.0,3.02,1.44,1.59,48.12
2002,3,20,28.24,-1.81,13.22,27.6,18.91,37.16,18.26,3.48,15.56,0.0,95.83,1.84,2.91,0.32,2.59,172.5
2002,3,21,28.91,-0.42,14.25,28.32,17.59,37.97,20.38,3.91,16.19,0.09,95.52,2.59,3.83,0.83,3.0,196.56
2002,3,22,28.34,2.24,15.3,29.35,15.59,36.98,21.39,4.7,19.88,0.0,95.41,2.66,3.92,0.67,3.25,279.81
2002,3,23,27.85,1.19,14.52,29.0,18.67,37.93,19.26,4.33,19.56,0.0,95.3,3.14,4.61,1.77,2.84,300.94
2002,3,24,28.1,0.69,14.4,29.3,20.43,38.12,17.69,4.21,18.5,0.0,95.11,4.08,6.28,2.72,3.57,281.94
2002,3,25,27.95,2.79,15.37,29.19,17.62,37.23,19.6,5.0,22.38,0.0,95.09,5.34,7.41,4.21,3.2,270.69
2002,3,26,27.69,1.62,14.65,29.13,18.62,36.83,18.2,4.52,20.44,0.0,95.23,2.95,3.98,1.8,2.18,284.94
2002,3,27,27.82,-1.5,13.15,29.73,19.66,37.69,18.02,3.54,15.81,0.0,95.32,2.75,3.88,0.62,3.25,170.81
2002,3,28,28.06,0.19,14.12,30.12,18.25,37.18,18.93,4.03,17.38,0.0,95.45,3.21,4.69,1.03,3.66,156.0
2002,3,29,27.94,-4.31,11.81,29.61,18.2,37.51,19.31,2.87,12.44,0.0,95.65,3.45,4.44,2.0,2.44,171.12
2002,3,30,29.0,-5.99,11.5,29.78,19.55,39.12,19.57,2.44,10.56,0.0,95.61,2.57,3.49,1.57,1.92,145.56
2002,3,31,30.32,-5.33,12.5,30.77,18.62,40.39,21.76,2.62,10.12,0.0,95.52,2.55,3.98,1.84,2.14,179.0
2002,4,1,30.26,-0.11,15.08,31.37,20.05,40.07,20.02,4.03,14.75,0.0,95.47,4.2,5.93,2.3,3.62,299.94
2002,4,2,29.77,-1.58,14.09,30.79,16.9,39.05,22.15,3.97,16.06,0.0,95.4,4.96,6.62,3.66,2.97,299.31
2002,4,3,28.08,-8.56,9.76,29.45,21.25,38.9,17.65,1.95,8.75,0.0,95.37,3.37,3.91,2.17,1.73,289.31
2002,4,4,28.65,-6.78,10.94,29.93,20.66,38.87,18.22,2.32,10.25,0.0,95.37,2.8,3.72,1.74,1.98,158.5
2002,4,5,30.73,-5.52,12.61,31.12,21.06,40.4,19.34,2.62,9.56,0.0,95.44,2.06,3.49,0.23,3.26,173.69
2002,4,6,32.34,2.7,17.52,33.4,16.81,40.91,24.1,4.88,15.88,0.0,95.48,2.39,4.23,0.46,3.77,256.31
2002,4,7,30.85,7.71,19.28,32.29,15.89,38.85,22.95,7.08,26.56,11.33,95.53,4.47,9.37,2.27,7.1,285.06
2002,4,8,24.48,14.9,19.69,24.82,9.2,29.94,20.75,11.11,56.88,0.82,95.72,2.67,7.09,0.19,6.9,198.75
2002,4,9,27.41,14.08,20.75,28.42,15.69,35.69,20.01,10.62,48.69,0.13,95.54,3.59,5.46,2.45,3.02,241.81
2002,4,10,27.69,6.69,17.19,28.76,16.88,36.54,19.67,6.59,30.31,0.0,95.33,4.43,6.34,2.33,4.01,275.81
2002,4,11,28.76,4.46,16.61,29.82,18.8,37.86,19.06,5.62,24.75,0.0,95.43,2.06,2.66,0.93,1.73,276.31
2002,4,12,30.78,2.01,16.4,31.13,16.73,39.32,22.58,4.7,17.94,0.0,95.61,1.71,2.59,0.25,2.34,171.94
2002,4,13,31.3,1.54,16.41,31.9,20.24,40.53,20.29,4.52,16.94,0.0,95.56,2.19,3.1,1.24,1.86,147.94
2002,4,14,31.22,1.92,16.57,31.58,16.88,40.23,23.36,4.58,16.62,0.0,95.42,3.13,4.51,0.13,4.37,256.0
2002,4,15,32.11,4.21,18.16,33.95,19.39,41.77,22.38,5.43,19.0,0.0,95.39,4.51,6.03,2.67,3.36,294.12
2002,4,16,32.83,5.98,19.4,34.69,17.91,41.48,23.56,6.1,19.81,0.0,95.38,4.92,6.44,3.37,3.06,303.5
2002,4,17,33.1,6.37,19.73,34.93,16.58,41.54,24.96,6.29,19.5,0.0,95.38,4.77,6.48,2.88,3.59,305.75
2002,4,18,32.79,4.47,18.63,34.54,16.55,41.24,24.69,5.49,17.62,0.0,95.28,4.55,5.48,3.05,2.44,307.94
2002,4,19,33.96,4.1,19.03,35.89,16.8,42.3,25.51,5.37,16.19,0.0,95.33,3.77,4.73,3.04,1.69,298.38
2002,4,20,32.37,7.72,20.05,33.97,14.47,41.37,26.91,7.02,23.38,0.0,95.49,5.05,11.6,2.43,9.17,287.06
2002,4,21,33.33,6.96,20.15,35.26,17.8,42.01,24.22,6.77,22.62,0.0,95.29,5.48,7.14,3.69,3.45,279.25
2002,4,22,32.63,-0.77,15.93,34.53,18.91,41.98,23.07,3.72,12.62,0.0,95.14,4.79,5.78,3.45,2.33,278.44
2002,4,23,32.94,1.24,17.08,34.99,17.8,41.92,24.12,4.33,14.25,0.0,95.21,4.84,6.69,3.22,3.48,270.19
2002,4,24,33.63,5.63,19.63,35.81,16.74,42.1,25.36,5.98,18.69,0.0,95.13,4.84,6.48,3.35,3.13,270.44
2002,4,25,32.8,1.75,17.27,34.3,16.18,41.07,24.89,4.58,15.0,0.0,95.1,6.3,9.76,4.07,5.69,269.38
2002,4,26,30.58,-7.15,11.72,31.91,18.89,40.1,21.21,2.32,9.69,0.0,95.26,4.59,6.67,2.76,3.91,284.81
2002,4,27,33.02,-6.51,13.26,32.98,17.6,41.69,24.08,2.32,7.75,0.0,95.23,1.9,2.99,0.47,2.53,214.56
2002,4,28,33.55,-3.03,15.26,34.56,21.3,43.89,22.59,3.17,9.88,0.0,95.03,5.41,7.84,3.03,4.81,261.56
2002,4,29,33.08,-3.78,14.65,34.69,19.37,42.42,23.05,2.99,10.0,0.0,94.94,3.85,5.48,2.39,3.09,310.19
2002,4,30,33.48,-3.27,15.11,35.4,20.22,42.71,22.49,3.11,9.94,0.0,94.99,2.45,3.41,1.17,2.24,92.94
2002,5,1,34.58,-0.7,16.94,36.25,19.79,44.21,24.42,3.78,11.12,0.0,94.93,3.27,4.45,2.13,2.32,239.12
2002,5,2,35.46,-1.08,17.19,36.92,19.32,44.46,25.14,3.66,10.44,0.0,94.97,3.44,5.27,1.91,3.37,315.19
2002,5,3,35.35,-1.99,16.68,36.81,19.8,45.29,25.49,3.36,9.88,0.0,95.08,4.58,6.05,2.43,3.62,328.12
2002,5,4,36.5,1.03,18.76,37.83,17.58,44.88,27.3,4.33,11.12,0.0,95.02,2.33,4.11,1.63,2.48,138.81
2002,5,5,37.16,2.84,20.01,39.08,15.58,45.69,30.12,4.88,12.44,0.0,94.87,2.43,4.05,0.25,3.8,204.88
2002,5,6,37.51,4.51,21.01,39.6,13.48,44.98,31.49,5.55,13.44,0.0,94.81,2.12,3.48,0.51,2.97,192.5
2002,5,7,35.55,5.56,20.56,37.9,17.28,44.15,26.87,6.16,17.5,0.0,95.02,5.51,7.23,3.17,4.05,301.75
2002,5,8,35.49,3.27,19.38,37.55,16.09,43.72,27.64,5.13,14.62,0.0,95.13,6.19,8.76,3.38,5.38,306.06
2002,5,9,35.11,4.99,20.05,37.02,16.7,43.57,26.87,5.74,15.94,0.0,95.25,6.01,9.16,3.33,5.83,315.06
2002,5,10,36.05,10.48,23.26,38.25,15.62,43.98,28.35,8.48,21.94,0.0,95.13,6.42,9.44,3.31,6.12,307.5
2002,5,11,36.29,11.83,24.05,38.51,13.61,43.35,29.74,9.4,25.31,0.0,94.81,6.3,10.32,3.6,6.72,291.19
2002,5,12,36.51,12.56,24.54,39.33,14.86,43.76,28.9,9.7,25.5,0.0,94.78,5.61,8.24,3.15,5.09,288.75
2002,5,13,37.02,14.18,25.6,39.85,15.06,43.98,28.91,10.86,27.81,0.0,94.9,6.02,10.48,2.5,7.98,286.25
2002,5,14,37.58,15.19,26.38,40.1,14.66,44.41,29.75,11.41,28.0,0.24,94.98,5.84,10.94,2.27,8.67,287.69
2002,5,15,37.56,12.14,24.85,39.96,11.99,43.33,31.33,9.34,22.5,0.01,94.97,5.54,8.35,2.84,5.51,315.19
2002,5,16,37.32,9.79,23.55,39.9,15.45,44.82,29.37,8.0,20.19,0.0,94.77,5.75,8.46,3.37,5.09,325.12
2002,5,17,37.48,9.02,23.26,39.63,13.89,44.91,31.01,7.69,19.25,0.0,94.59,4.59,6.41,2.79,3.61,315.38
2002,5,18,37.31,11.4,24.36,39.05,14.99,44.8,29.81,9.22,24.12,0.0,94.43,7.73,10.14,3.62,6.52,287.06
2002,5,19,35.04,11.59,23.31,37.3,16.06,42.98,26.91,9.46,28.88,0.0,94.43,9.04,10.97,7.47,3.5,265.38
2002,5,20,33.49,13.01,23.25,35.74,15.48,41.12,25.63,10.31,34.06,0.0,94.55,8.16,9.83,5.97,3.86,261.69
2002,5,21,33.91,12.52,23.22,36.7,16.1,41.76,25.66,10.07,32.56,0.0,94.83,6.46,9.91,3.35,6.56,265.69
2002,5,22,34.63,12.73,23.68,37.09,16.16,42.44,26.28,9.89,29.12,0.0,95.02,5.62,8.95,3.02,5.92,287.75
2002,5,23,35.87,13.33,24.6,38.04,14.75,43.44,28.69,10.19,27.38,6.2,95.1,5.23,9.52,2.45,7.07,287.81
2002,5,24,36.32,12.79,24.55,38.31,14.46,43.69,29.23,9.77,26.25,0.28,95.14,5.9,10.86,2.91,7.95,289.88
2002,5,25,36.3,11.42,23.86,38.37,14.98,43.7,28.72,8.97,23.75,0.05,95.07,6.71,9.85,4.1,5.75,296.62
2002,5,26,35.87,11.32,23.59,38.42,15.16,43.48,28.32,8.97,24.94,0.08,95.02,6.31,8.34,4.71,3.62,286.62
2002,5,27,34.4,12.55,23.48,36.98,14.95,41.76,26.82,9.89,30.38,0.01,94.95,6.79,9.22,3.82,5.41,275.44
2002,5,28,34.13,14.4,24.26,36.99,13.85,40.97,27.12,10.99,33.25,0.02,95.0,5.97,8.68,3.45,5.23,276.56
2002,5,29,34.91,16.31,25.61,37.36,11.77,40.73,28.97,12.27,34.38,1.22,95.08,5.7,9.77,2.24,7.52,294.75
2002,5,30,34.67,16.58,25.62,37.09,10.35,39.93,29.58,12.51,35.0,3.91,95.11,4.3,7.46,1.56,5.9,301.5
2002,5,31,35.12,15.65,25.38,38.73,11.74,40.89,29.15,11.84,33.62,0.92,95.08,2.5,6.86,1.24,5.61,233.5
2002,6,1,34.37,15.7,25.03,37.35,12.99,40.48,27.49,11.9,35.44,1.28,95.02,2.98,6.55,0.93,5.62,210.62
2002,6,2,35.34,14.12,24.73,38.89,14.28,41.84,27.56,10.68,30.62,0.0,94.96,2.77,4.39,0.88,3.52,214.31
2002,6,3,35.94,14.4,25.17,38.94,11.38,41.56,30.18,10.86,28.44,0.24,94.9,3.56,4.9,1.91,3.0,244.56
2002,6,4,36.53,14.76,25.64,40.14,12.57,42.66,30.08,11.11,29.0,0.61,94.8,3.1,6.4,0.95,5.45,243.75
2002,6,5,34.85,17.12,25.98,37.83,12.9,41.7,28.8,13.12,37.69,8.22,94.85,4.45,7.23,1.18,6.05,262.5
2002,6,6,33.87,19.11,26.49,36.19,15.12,41.58,26.47,14.77,46.38,0.63,94.83,5.14,6.41,3.76,2.66,265.94
2002,6,7,33.92,17.53,25.73,36.19,15.18,41.43,26.25,13.31,41.19,0.03,94.85,6.16,8.2,4.25,3.95,267.06
2002,6,8,35.33,15.03,25.18,37.83,15.91,43.01,27.1,11.47,33.44,0.02,94.69,6.0,9.41,3.3,6.1,280.69
2002,6,9,36.31,15.91,26.12,38.69,14.3,43.5,29.19,12.08,32.19,2.65,94.63,4.96,9.08,1.61,7.48,293.62
2002,6,10,36.89,12.91,24.9,38.73,14.93,44.54,29.62,10.13,27.12,1.0,94.62,4.73,7.2,1.98,5.22,170.5
2002,6,11,36.37,13.83,25.1,39.12,15.72,44.05,28.33,10.56,28.81,0.02,94.66,2.62,4.45,0.65,3.8,78.75
2002,6,12,36.73,14.25,25.49,40.19,14.73,43.69,28.97,10.8,28.25,0.48,94.61,2.23,3.6,0.34,3.26,178.25
2002,6,13,36.03,17.23,26.63,39.44,15.68,43.95,28.26,13.43,38.0,0.04,94.54,5.06,7.53,1.41,6.12,280.19
2002,6,14,35.92,19.08,27.5,39.19,14.02,43.58,29.58,14.77,40.19,0.01,94.6,6.23,9.84,2.55,7.3,272.56
2002,6,15,35.11,16.72,25.91,38.0,12.05,40.97,28.91,12.82,37.06,0.21,94.65,4.21,8.34,0.51,7.83,246.31
2002,6,16,35.05,18.66,26.86,38.7,12.45,41.1,28.65,14.28,39.88,2.37,94.68,4.19,6.58,2.13,4.45,231.12
2002,6,17,34.24,19.76,27.0,37.64,10.32,39.45,29.13,15.26,44.25,0.35,94.84,4.37,6.15,2.01,4.14,246.31
2002,6,18,34.09,20.01,27.05,37.06,9.29,38.33,29.04,15.5,44.88,0.48,94.74,4.42,6.67,1.91,4.76,283.25
2002,6,19,32.17,21.51,26.84,34.09,8.63,36.71,28.08,17.03,54.56,14.96,94.68,5.41,8.04,2.78,5.27,266.06
2002,6,20,31.26,22.29,26.78,32.92,10.85,37.05,26.19,17.88,61.06,1.09,94.63,5.14,7.67,1.77,5.91,277.12
2002,6,21,29.68,23.37,26.52,30.42,7.01,33.55,26.55,19.1,69.88,13.54,94.62,5.95,7.5,4.34,3.16,259.94
2002,6,22,31.32,22.65,26.98,32.98,13.47,38.66,25.19,18.31,63.88,5.9,94.59,5.45,7.82,2.64,5.19,263.06
2002,6,23,30.96,23.12,27.04,31.86,10.86,36.6,25.73,18.8,65.31,13.6,94.67,5.91,8.52,2.9,5.62,257.19
2002,6,24,27.72,23.18,25.45,28.04,5.25,30.74,25.49,18.86,76.88,14.43,94.74,5.62,7.29,3.98,3.31,303.81
2002,6,25,29.08,23.05,26.07,29.96,9.37,33.99,24.62,18.8,71.94,4.25,94.54,5.35,7.94,2.82,5.12,143.69
2002,6,26,29.73,22.83,26.28,31.18,9.81,35.33,25.51,18.55,68.81,1.86,94.49,4.72,7.53,2.69,4.84,43.19
2002,6,27,28.73,22.82,25.77,30.55,7.3,32.68,25.38,18.49,72.19,1.12,94.69,1.84,3.3,0.45,2.85,230.19
2002,6,28,29.61,22.77,26.19,31.62,10.28,35.38,25.1,18.37,69.25,2.52,94.88,4.05,5.79,0.56,5.23,217.69
2002,6,29,29.65,23.4,26.52,31.37,10.79,35.73,24.94,19.1,71.62,2.53,94.87,5.12,6.45,3.26,3.19,244.44
2002,6,30,29.51,22.77,26.14,30.66,8.55,34.09,25.54,18.37,68.88,1.31,94.78,6.77,8.32,5.48,2.84,276.12
2002,7,1,29.37,22.73,26.05,30.29,9.03,34.55,25.51,18.31,69.06,1.33,94.8,6.28,8.45,4.33,4.12,270.69
2002,7,2,29.76,22.08,25.92,30.98,10.51,35.23,24.73,17.58,65.38,0.1,94.9,5.7,8.01,3.41,4.59,260.19
2002,7,3,30.64,21.7,26.17,32.55,12.78,37.37,24.58,17.21,61.94,0.22,94.84,5.77,8.71,3.3,5.41,258.88
2002,7,4,29.79,21.01,25.4,31.12,10.67,35.41,24.74,16.54,62.06,0.03,94.82,6.04,8.4,4.1,4.3,255.75
2002,7,5,29.98,21.18,25.58,31.59,11.3,35.99,24.69,16.66,61.69,0.0,94.92,5.91,7.74,3.31,4.43,264.25
2002,7,6,30.5,20.78,25.64,32.21,11.95,36.8,24.84,16.3,59.31,0.05,94.93,6.45,8.92,3.7,5.23,269.62
2002,7,7,29.9,19.85,24.87,31.58,12.73,36.5,23.77,15.38,58.56,0.0,94.85,6.69,8.45,4.36,4.09,269.75
2002,7,8,30.23,20.49,25.36,32.1,12.48,36.61,24.12,15.99,59.12,0.0,94.84,5.77,8.02,4.1,3.93,266.88
2002,7,9,30.49,20.15,25.32,32.53,13.09,37.08,24.0,15.62,57.19,0.0,94.93,5.64,7.62,3.97,3.65,271.25
2002,7,10,30.57,19.71,25.14,32.64,12.78,37.01,24.23,15.26,55.69,0.0,94.88,5.86,7.37,4.11,3.27,268.44
2002,7,11,30.8,19.45,25.12,32.95,12.46,37.15,24.69,15.08,54.31,0.3,94.78,5.8,7.09,4.74,2.35,268.12
2002,7,12,30.53,19.44,24.98,32.23,11.35,36.04,24.69,15.01,54.62,0.12,94.83,5.18,7.73,3.38,4.34,256.62
2002,7,13,31.3,19.87,25.58,33.5,10.65,36.69,26.05,15.38,53.06,0.09,94.91,5.56,8.28,2.94,5.34,262.81
2002,7,14,30.85,19.89,25.37,32.68,10.84,36.25,25.41,15.38,54.19,1.4,94.93,4.9,7.99,1.61,6.38,269.38
2002,7,15,31.49,19.03,25.26,33.35,12.46,37.79,25.33,14.65,50.62,0.09,94.92,6.28,8.33,3.61,4.72,276.5
2002,7,16,32.56,19.28,25.92,35.15,13.52,39.19,25.66,14.83,48.75,0.12,94.86,5.57,8.98,2.2,6.77,274.94
2002,7,17,31.87,20.89,26.38,33.62,11.33,38.3,26.97,16.48,54.69,10.81,94.79,5.43,8.7,2.19,6.51,291.0
2002,7,18,30.34,22.31,26.33,31.13,11.3,36.35,25.05,17.94,64.56,7.94,94.75,4.3,7.16,0.14,7.02,267.19
2002,7,19,30.24,23.38,26.81,31.67,10.24,35.75,25.51,19.1,69.0,8.42,94.78,3.35,5.66,1.13,4.53,242.31
2002,7,20,27.78,23.32,25.55,28.37,6.78,31.9,25.12,18.98,77.81,8.65,94.92,5.18,7.27,3.05,4.23,276.06
2002,7,21,27.2,21.67,24.44,27.94,9.28,32.69,23.42,17.15,73.62,2.2,94.91,6.49,8.58,5.08,3.5,258.88
2002,7,22,29.01,21.01,25.01,30.5,11.88,35.62,23.75,16.48,65.25,0.11,94.86,6.87,8.38,5.53,2.85,252.44
2002,7,23,29.37,20.48,24.93,30.76,11.7,35.71,24.02,15.93,62.19,0.0,95.04,6.61,7.7,5.6,2.1,254.75
2002,7,24,29.4,19.73,24.57,30.88,12.35,36.14,23.79,15.26,59.44,0.01,95.05,6.98,8.59,4.66,3.94,268.44
2002,7,25,29.79,19.65,24.72,31.28,12.27,36.4,24.14,15.2,58.12,0.03,95.01,6.46,8.41,3.94,4.47,265.62
2002,7,26,29.83,19.39,24.62,31.4,12.67,36.66,23.99,15.01,57.81,0.0,94.92,5.56,7.51,3.23,4.28,262.81
2002,7,27,29.82,19.8,24.81,31.55,13.32,37.01,23.69,15.32,58.81,0.0,94.9,4.67,6.41,2.96,3.45,258.38
2002,7,28,30.44,20.19,25.31,32.41,13.52,37.27,23.75,15.69,57.44,0.0,94.99,4.57,6.51,2.99,3.51,266.25
2002,7,29,31.16,19.92,25.54,33.1,13.93,37.98,24.05,15.44,54.19,0.0,94.85,4.56,7.31,2.26,5.05,266.12
2002,7,30,32.12,18.94,25.53,34.37,13.14,38.3,25.16,14.53,48.25,0.0,94.71,3.34,5.91,1.39,4.52,265.88
2002,7,31,31.37,19.42,25.39,32.94,11.02,37.55,26.53,15.01,51.56,5.55,94.7,4.02,5.88,2.04,3.84,254.75
2002,8,1,28.87,21.96,25.41,29.73,9.54,34.51,24.97,17.52,68.31,4.85,94.77,4.12,5.76,2.12,3.63,257.25
2002,8,2,29.74,22.54,26.14,30.79,11.02,35.92,24.9,18.19,68.31,3.95,94.75,3.16,4.48,1.37,3.11,196.5
2002,8,3,28.0,23.66,25.83,28.2,6.34,31.44,25.09,19.41,78.12,59.13,94.75,2.45,3.88,1.22,2.66,198.5
2002,8,4,26.73,23.64,25.18,27.3,5.59,29.98,24.39,19.41,84.06,56.11,94.7,1.66,2.31,0.87,1.44,280.31
2002,8,5,26.94,23.65,25.3,27.47,5.98,30.26,24.28,19.41,83.06,8.16,94.64,2.61,4.15,1.46,2.7,298.0
2002,8,6,27.68,24.01,25.84,28.2,7.19,31.22,24.02,19.9,81.44,7.12,94.56,2.1,3.55,1.25,2.3,184.94
2002,8,7,28.14,24.07,26.1,28.55,6.95,31.69,24.74,19.9,79.69,6.48,94.64,2.01,3.15,1.34,1.81,178.0
2002,8,8,26.9,24.23,25.56,27.21,6.28,30.62,24.35,20.14,85.94,20.2,94.69,3.77,5.38,1.96,3.42,301.12
2002,8,9,26.55,23.95,25.26,26.92,6.36,30.48,24.12,19.78,86.25,2.95,94.61,4.0,5.25,2.55,2.69,285.38
